# Shadow tomography log started 2020-01-14 08:23:01
# Dimension = 8
# True state = ( 0.06087385 -0.30354142  0.28090474  0.21972063  0.31074887  0.40416151 -0.33726593  0.05063916  0.02287259  0.00473463  0.01562384 -0.15327942  0.07181253  0.21434026 -0.06335928  0.56687820)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7
  4390814  43084   0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338  0.35355338  0.00000000
  4430893  40079   0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338
  4464548  33655   0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338
  4478671  14123   0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338
  4528904  50233   0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.35355338  0.00000000
  4531526  2622    0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.35355338 -0.00000000
  4550463  18937   0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000
  4574615  24152   0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.50000000 -0.00000000  0.00000000 -0.00000000  0.50000000  0.50000000 -0.00000000 -0.00000000  0.00000000
  4578530  3915    0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000
  4605006  26476  -0.00000000  0.00000000  0.50000000 -0.00000000 -0.50000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000  0.00000000
  4662584  57578   0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000
  4683202  20618   0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338
  4689134  5932    0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000
  4736509  47375   0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338
  4812709  76200   0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.50000000  0.00000000
  4851360  38651  -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000 -0.00000000
  4885688  34328   0.35355338  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.35355338
  5002575  116887 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000
  5022310  19735   0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000
  5062590  40280   0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000 -0.35355338
  5141298  78708   0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000  0.35355338 -0.00000000
  5175339  34041   0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000
  5244158  68819   0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000
  5248167  4009    0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000
  5277965  29798   0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338
  5336909  58944   0.00000000  0.00000000  0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  5339050  2141   -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000
  5414735  75685   0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338
  5421507  6772    0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338
  5487972  66465   0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000
  5511054  23082   0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  1.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  5619763  108709  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000
  5661246  41483   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  5695209  33963   0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000
  5709446  14237   0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338
  5720232  10786   0.35355338 -0.00000000 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000 -0.00000000  0.35355338
  5758531  38299   0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000
  5762947  4416    0.50000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.50000000  0.00000000
  5779001  16054   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  5799230  20229  -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000  0.70710677 -0.00000000 -0.00000000  0.70710677 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000
  5828531  29301  -0.00000000  0.00000000 -0.00000000  0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000
  5862082  33551   0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000
  5882154  20072   0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000
  5899467  17313   0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000 -0.35355338
  5915205  15738   0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000
  5930934  15729   1.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  5934920  3986    0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000
  5951559  16639   0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338
  5969029  17470  -0.00000000  0.00000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.50000000  0.00000000 -0.00000000 -0.50000000 -0.00000000  0.00000000 -0.00000000  0.00000000
  6022261  53232   0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000  0.00000000  0.00000000
  6042110  19849   0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000
  6062845  20735   0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000
  6078046  15201   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.35355338 -0.00000000
  6097439  19393   0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000
  6110266  12827   0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338
  6158385  48119   0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000
  6190772  32387   0.00000000  0.00000000  0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000
  6278541  87769   0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338
  6284872  6331    0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000
  6318091  33219   0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338
  6361021  42930   0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.35355338 -0.00000000
  6489200  128179  0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000
  6504664  15464   0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000
  6518649  13985   0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  6570306  51657   0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000 -0.50000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000
  6590874  20568   0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000
  6678690  87816   0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000
  6719776  41086   0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000
  6758554  38778   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338 -0.00000000 -0.00000000 -0.35355338
  6778199  19645   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677
  6797516  19317   0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000
  6863447  65931   0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338
  6874777  11330   0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000
  6881552  6775    0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000
  6882151  599     0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.50000000
  6933632  51481   0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338
  6958230  24598   0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338
  6985369  27139   0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.00000000 -0.00000000
  7007725  22356  -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000
  7028108  20383   0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000
  7061835  33727   0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.35355338 -0.00000000
  7106822  44987   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000
  7138779  31957   0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338
  7241353  102574  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000
  7305024  63671   0.35355338 -0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338
  7324846  19822   0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000
  7349498  24652   0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338
  7368132  18634   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  7377258  9126    0.70710677 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.70710677 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000
  7426120  48862  -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000
  7426476  356     0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  7465873  39397   0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000
