# Shadow tomography log started 2019-12-31 04:46:40
# Dimension = 2
# True state = (-0.30738525  0.10128641 -0.25510160  0.91114134)
# N        C              re0         im0         re1         im1
  1003327820 59263   0.83765059  0.21355743  0.00046842 -0.50272706
  1003365119 37299  -0.73091550  0.20830777  0.63354694  0.14487471
  1003557366 192247 -0.59605760  0.25900915 -0.75676882 -0.07021783
  1003589506 32140  -0.47784972  0.39804580  0.62451836 -0.47243625
  1003788775 199269  0.70040478  0.35021756  0.54260254  0.30391329
  1003918196 129421 -0.30950374 -0.45387994  0.71400842 -0.43404194
  1004004380 86184   0.76074464  0.34564147  0.25306891 -0.48760199
  1004047515 43135  -0.74186890 -0.52491363  0.41659289 -0.02337876
  1004244340 196825  0.41172645 -0.06765749  0.61015667 -0.67350771
  1004314519 70179  -0.85117057 -0.51469541  0.00639134  0.10274455
  1004504278 189759  0.05327087 -0.08808806  0.99277075 -0.06171673
  1004537981 33703   0.38925940  0.52054893 -0.58271078 -0.48780536
  1004741705 203724  0.03901118  0.75893614  0.18156259  0.62412266
  1004793098 51393  -0.20118602  0.69599622  0.64630315 -0.23959486
  1004956139 163041  0.24626445 -0.64379133  0.69803916 -0.19397908
  1005192594 236455 -0.21520425 -0.63618777 -0.09350709 -0.73498890
  1005211734 19140  -0.71271599 -0.20245537  0.59681397  0.30799485
  1005415645 203911 -0.11650079 -0.55986494 -0.61589313 -0.54189894
  1005448988 33343  -0.73917432 -0.35580912  0.56097120 -0.11105181
  1005575614 126626  0.59695433 -0.24138710  0.29908936  0.70421826
  1005670795 95181   0.41558358  0.64239247  0.53448657 -0.35909095
  1005844962 174167 -0.29465531  0.63535990  0.32593114  0.63503145
  1005911044 66082   0.06002460  0.71126162 -0.58652531 -0.38274274
  1006098746 187702 -0.34996168 -0.02385478 -0.61752244  0.70400554
  1006145846 47100  -0.75473681  0.55437362  0.00647740 -0.35071395
  1006273169 127323 -0.43277953  0.75638169  0.17334137  0.45884788
  1006366166 92997   0.14076079 -0.46986701  0.48472016  0.72419456
  1006471718 105552 -0.29331622 -0.48698141 -0.67521689  0.46999665
  1006559852 88134  -0.04140630 -0.82164482  0.56465268 -0.06597467
  1006673779 113927 -0.62455230  0.53745162 -0.52043412 -0.22411716
  1006761523 87744  -0.56571625 -0.03233105  0.31820403  0.76004343
  1006825863 64340   0.06362041 -0.46929556 -0.11144961  0.87366647
  1007001384 175521 -0.28792367  0.83235454 -0.15129564  0.44877111
  1007228866 227482  0.05777842  0.38645806 -0.42460694  0.81671340
  1007250149 21283   0.91708448 -0.07916990 -0.33480401 -0.20148065
  1007410048 159899  0.02022599 -0.04781746 -0.39242104  0.91831919
  1007467429 57381   0.63680901 -0.76927152  0.03325409 -0.03987186
  1007600075 132646  0.35864300 -0.30986527  0.46604582  0.74710107
  1007688322 88247  -0.73498968 -0.48492152 -0.31889854  0.35063515
  1007752179 63857   0.49275657 -0.04184983 -0.86888137 -0.02201609
  1007929773 177594  0.63769312  0.59058194  0.32372785  0.37384586
  1008050446 120673 -0.27326128  0.21773224  0.85648320  0.37994404
  1008146348 95902   0.91019747  0.22239945  0.08333846  0.33931365
  1008259946 113598 -0.11905311  0.95603302 -0.12333776  0.23793912
  1008368465 108519  0.11297849 -0.24302899 -0.68402206  0.67844424
  1008607066 238601  0.05136116  0.48499164 -0.45055303  0.74776140
  1008630389 23323  -0.78751299  0.37678697  0.47783336  0.09762247
  1008702778 72389  -0.06240181  0.45314570  0.32077123 -0.82937977
  1008861749 158971  0.19924244  0.86664147 -0.00284450  0.45741330
  1008889947 28198   0.73574122 -0.61855447 -0.23627922  0.14229319
  1009109963 220016 -0.27512371  0.01954898 -0.95764995 -0.08265199
  1009250025 140062 -0.29877036  0.70461657 -0.64282439  0.03207131
  1009320045 70020   0.41844986 -0.48903117 -0.74022738 -0.19445220
  1009515405 195360 -0.67078157  0.01689629 -0.59258144  0.44566114
  1009560571 45166  -0.59317880  0.44486573  0.20320687 -0.63948445
  1009633146 72575   0.75785075  0.01457451 -0.25162492  0.60177630
  1009782177 149031  0.05834775  0.64965018  0.72693548  0.21474402
  1009915313 133136  0.70112744 -0.32674321 -0.02125857 -0.63340924
  1010006294 90981   0.58063717 -0.25400722  0.00760237  0.77348756
  1010241062 234768  0.21737684  0.55946786  0.32854234  0.72924821
  1010243967 2905    0.75543191  0.26280346 -0.57649084 -0.16707869
  1010314568 70601  -0.51980887 -0.84465660  0.10274732 -0.07613773
  1010477381 162813 -0.11888163  0.04712879  0.44339754  0.88715537
  1010652537 175156  0.10440643  0.31838976 -0.65636932  0.67594865
  1010697203 44666   0.86305938 -0.37796265 -0.26163430 -0.20933282
  1010878505 181302  0.33391073  0.01874785  0.40609058 -0.85043670
  1010924464 45959  -0.88516054 -0.32348565  0.22545251 -0.24702030
  1011119742 195278 -0.04429015 -0.15767891  0.19600379 -0.96682897
  1011151021 31279  -0.92097008  0.35353905  0.16283885  0.01754321
  1011170807 19786   0.57199495 -0.48892651 -0.38739364  0.53263384
  1011394129 223322  0.61750168  0.22905090  0.74702546  0.09044511
  1011431041 36912  -0.33633873  0.74291966  0.53855622 -0.21190523
  1011607628 176587  0.15560949 -0.55743369  0.70454848 -0.41068822
  1011783666 176038 -0.21564774 -0.76027037 -0.41987447 -0.44630756
  1011837506 53840  -0.17067850  0.58851836 -0.15408310 -0.77509573
  1011918570 81064  -0.85653723  0.20101269  0.07630344  0.46916485
  1012044930 126360  0.43847289  0.18351946 -0.39505464  0.78612592
  1012124853 79923  -0.87341194  0.06771296  0.01346972  0.48206338
  1012260310 135457 -0.41969121  0.23754119 -0.39330228 -0.78278144
  1012332441 72131   0.34087401 -0.34322343 -0.16306920  0.85989012
  1012484266 151825  0.04947081  0.87381647  0.29317349  0.38476839
  1012648720 164454 -0.07543510  0.29457713  0.93480092  0.18352412
  1012716548 67828   0.95247561 -0.01800179  0.02300650  0.30321089
  1012836139 119591 -0.46918088  0.75965116  0.14954310  0.42477792
  1012932452 96313   0.07992660  0.44318299 -0.78330734 -0.42852092
  1013171896 239444 -0.57342733 -0.03500346 -0.81499863 -0.07571715
  1013173105 1209   -0.71583386 -0.39691023  0.49335579  0.29435388
  1013298104 124999 -0.28802575 -0.24703266 -0.39324838  0.83747940
  1013379662 81558   0.05966930 -0.92328522  0.37147638 -0.07739036
  1013438263 58601   0.53911876 -0.35672863 -0.75213435 -0.12802175
  1013617486 179223  0.37012110  0.66716267 -0.15783420  0.62689131
  1013633143 15657   0.26332809 -0.85752227 -0.30906594  0.31589892
  1013826374 193231 -0.44135916 -0.02271493 -0.77490483 -0.45189449
  1014022202 195828  0.30310777 -0.27292244  0.02344984 -0.91273716
  1014062785 40583  -0.63573288  0.65534931 -0.01706899 -0.40751642
  1014106183 43398   0.95563205 -0.22843832 -0.17181002  0.07116631
  1014291882 185699  0.16850233  0.07867841  0.94462097  0.27038472
  1014312863 20981   0.71901273 -0.62553964 -0.22097518  0.20710100
  1014540471 227608  0.05305973  0.29817029  0.20157398  0.93147575
  1014737691 197220  0.21103052  0.09232028  0.89500864  0.38197203
  1014766583 28892   0.73553470  0.63712776 -0.17545722 -0.14923698
  1014945676 179093  0.23958889  0.26088271  0.91228356 -0.20561150
  1014987201 41525  -0.87473059 -0.33073216  0.27360529 -0.22495060
  1015142138 154937  0.05645014 -0.10518987  0.90836672  0.40077223
  1015195528 53390   0.00837655  0.99281333  0.11894408 -0.01018982
  1015304119 108591  0.24718094  0.89758498  0.32155775  0.17275241
  1015402928 98809  -0.29821946  0.21049451  0.13643924 -0.92094601
  1015572274 169346  0.24957428 -0.16610220 -0.22533207 -0.92701035
  1015626585 54311   0.93467262 -0.19107547 -0.04394765  0.29655668
  1015798751 172166 -0.13548107  0.01909133 -0.96152305 -0.23823060
  1015846508 47757  -0.33610793 -0.93183253 -0.00501947  0.13672748
  1015885839 39331  -0.11584550 -0.59779528  0.35607187  0.70882540
  1016077986 192147 -0.44831027 -0.65439937 -0.46726823 -0.39043537
  1016177338 99352   0.88038390 -0.35631235  0.27002999 -0.15827034
  1016287454 110116 -0.25723812  0.17830941  0.69381926 -0.64857469
  1016394204 106750 -0.72754825 -0.44412648  0.08270357 -0.51631902
  1016496428 102224 -0.44463349 -0.27518406 -0.13998143  0.84082102
  1016648648 152220  0.63484228 -0.09020999  0.34122015  0.68731816
  1016708600 59952   0.38936033  0.66123822  0.42231611 -0.48250561
  1016836855 128255  0.49485363 -0.32253813 -0.35992267 -0.72218052
  1016914137 77282   0.69735238 -0.40594174  0.23647782  0.54128477
  1016946943 32806   0.47360547 -0.43439380 -0.66145910  0.38661575
  1017135072 188129  0.71600486 -0.27264797  0.63538321 -0.09637580
  1017347516 212444 -0.32807356  0.48900182 -0.43273873  0.68262885
  1017349786 2270   -0.53500986  0.60581302  0.37821663 -0.45133937
  1017442937 93151  -0.37425673 -0.24359162  0.18234901  0.87598166
  1017570896 127959  0.71264665 -0.54104508  0.44222788  0.06196357
  1017649610 78714   0.04395248  0.65875960  0.71203434 -0.23897922
  1017774183 124573 -0.56425534 -0.49570141  0.29524392 -0.59053116
  1017829126 54943  -0.14789717 -0.73854670 -0.48625290  0.44298229
  1017983971 154845  0.63519441 -0.17088960  0.54243421  0.52258007
  1018087913 103942 -0.87156375 -0.18744382 -0.11372195 -0.43853024
  1018192413 104500 -0.34789294 -0.29019296 -0.20292902  0.86808891
  1018280657 88244   0.36945546  0.19333914 -0.22962851 -0.87942787
  1018390143 109486  0.43579784 -0.79762327  0.40528324 -0.09809616
  1018578475 188332  0.12856694 -0.19001828  0.55270783 -0.80117267
  1018606480 28005  -0.97245870  0.04108124  0.22930003 -0.00760922
  1018663643 57163  -0.08278451 -0.72689769 -0.47806303  0.48602696
  1018843794 180151 -0.42056664 -0.53655398  0.16374729 -0.71303601
  1018925831 82037   0.07203663 -0.95461987 -0.26246977 -0.12091831
  1019055640 129809  0.28896392 -0.00338674 -0.32347300  0.90102919
  1019082973 27333   0.61812450  0.64897044 -0.02903422 -0.44262454
  1019274152 191179 -0.42976879  0.10981008 -0.80879860 -0.38611573
  1019488694 214542 -0.37993791  0.53757978 -0.49513801  0.56700398
  1019495301 6607    0.65966014  0.36263434 -0.54135863 -0.37453393
  1019500864 5563    0.49744773  0.73502164 -0.25723370 -0.38225616
  1019723649 222785  0.32575993  0.32583648  0.62584532  0.62930811
  1019859454 135805  0.31717466 -0.18705794  0.08664823  0.92568982
  1019952441 92987  -0.81698698  0.44378130  0.02137284  0.36760527
  1020194454 242013  0.61758647  0.26088853  0.48220132  0.56392022
  1020224151 29697  -0.65369887 -0.35100131  0.38646401  0.54783340
  1020280995 56844  -0.60810986 -0.72505361  0.28582852 -0.15100237
  1020448492 167497 -0.02200989  0.32251391  0.90945154  0.26153059
  1020662814 214322 -0.22791804  0.42789821 -0.13982855  0.86336809
  1020677999 15185   0.50540547  0.71380796 -0.39292831 -0.28399094
  1020813555 135556 -0.33780412 -0.09979007 -0.10642679  0.92984066
  1020889684 76129  -0.93586095 -0.00972669 -0.05712037 -0.34757294
  1021063244 173560 -0.01512886  0.01671997  0.99265189  0.11888556
  1021130017 66773   0.98563211 -0.16739447  0.01593016  0.01595838
  1021236310 106293  0.54431315 -0.16115115 -0.41158361 -0.71298839
  1021342420 106110  0.75403436 -0.33043257  0.34296063  0.45235440
  1021393676 51256   0.72604491 -0.46495677 -0.08321686  0.49974888
  1021589094 195418 -0.04942029  0.50421387  0.58038818  0.63755437
  1021756446 167352 -0.25447889 -0.41752345 -0.86168221  0.13571453
  1021811393 54947   0.82614113  0.28000980 -0.32165775  0.36826842
  1022005337 193944  0.39737863 -0.03234028  0.82214994  0.40634198
  1022025253 19916  -0.07127915 -0.91431046 -0.17786796  0.35681740
  1022177123 151870 -0.02380309 -0.69431556 -0.64257950 -0.32318866
  1022244747 67624  -0.71923782 -0.00750188  0.33957752 -0.60607573
  1022381187 136440 -0.16457492  0.47503424 -0.81327490 -0.29298720
  1022462666 81479   0.85719620  0.11167913  0.07106373 -0.49768703
  1022507260 44594   0.95063695 -0.16936623 -0.19330389  0.17389097
  1022715295 208035  0.07913555 -0.24767323 -0.23609122 -0.93629935
  1022828147 112852  0.46218208 -0.50394072 -0.48223057 -0.54761771
  1022918315 90168   0.00724997 -0.72964300  0.67915169  0.07950788
  1023010413 92098  -0.93541484 -0.23357142 -0.22329087 -0.14347351
  1023122775 112362 -0.24012076  0.11307290  0.95791213 -0.10936588
  1023226325 103550  0.18429416 -0.89954695 -0.30808707 -0.24886403
  1023344699 118374 -0.22711468  0.32445319 -0.42621105 -0.81332232
  1023474226 129527 -0.71871727 -0.59627227 -0.31527106 -0.16884616
  1023566680 92454   0.12312577 -0.33577509 -0.14011168  0.92328969
  1023620126 53446  -0.42859196  0.86538297 -0.20600508 -0.15806060
  1023792132 172006  0.24424797  0.08811457  0.49719417 -0.82787482
  1023861479 69347  -0.55997125 -0.51220750 -0.33297431  0.55964612
  1023990077 128598 -0.46825839 -0.45255912  0.40580360 -0.64128602
  1024086192 96115  -0.64777851 -0.08126921  0.30478267 -0.69345933
  1024208051 121859  0.75734226  0.01452630  0.19820726 -0.62204145
  1024317893 109842 -0.66523136  0.31969745 -0.33205270 -0.58736852
  1024413677 95784  -0.48416375 -0.46994280 -0.47770320  0.56261788
  1024452289 38612  -0.15188439 -0.67304620  0.45342698  0.56421974
  1024654054 201765  0.08137569 -0.71924818 -0.23162024 -0.64993239
  1024874778 220724  0.35406455 -0.55443215  0.30053753 -0.69059430
  1024888181 13403  -0.75009022  0.06788188  0.63769821 -0.16154782
  1025059908 171727  0.38384994  0.07528931  0.45280552 -0.80122276
  1025114842 54934  -0.01275589 -0.92023260  0.37289255  0.11815413
  1025336984 222142 -0.60941675 -0.18362504 -0.45854444 -0.62018551
  1025368964 31980  -0.76981635  0.04770597  0.53253716  0.34858444
  1025429948 60984   0.86702049  0.28905143 -0.21037352  0.34708459
  1025578837 148889  0.36296590 -0.18160530 -0.21796320 -0.88756257
  1025616980 38143   0.45533179  0.84295751  0.09756927 -0.26939901
  1025807416 190436 -0.23459427  0.16450265 -0.93258316 -0.21952918
  1025900072 92656   0.98751687 -0.00141904  0.14918945 -0.05050679
  1026035862 135790  0.15159027 -0.04276466 -0.81505892  0.55755764
  1026142376 106514 -0.27483469  0.64621503 -0.67145946 -0.23667323
  1026235067 92691  -0.70333408  0.11042285  0.15254378  0.68546216
  1026328325 93258  -0.14625158  0.78468148  0.58220734  0.15466114
  1026446281 117956  0.60151987  0.03254696 -0.10302648  0.79151759
  1026453214 6933    0.34604566  0.78905438 -0.25256783 -0.44028976
  1026682730 229516 -0.50751659 -0.00851422 -0.85805531  0.07807373
  1026805525 122795  0.13595628  0.46619134 -0.87086022  0.07605264
  1026897112 91587   0.84555078  0.22186797  0.21264964 -0.43657601
  1026914132 17020   0.70398644 -0.26759470 -0.65333235  0.07715579
  1027122723 208591 -0.37978160 -0.53717977 -0.27213824 -0.70224256
  1027246243 123520 -0.80888848 -0.43184972 -0.39878872 -0.01314547
  1027324195 77952  -0.01418808  0.39875299 -0.37545661 -0.83655669
  1027477236 153041 -0.43246158  0.07558741  0.05724026  0.89665326
  1027543279 66043   0.78401011  0.43885267 -0.25493670  0.35741259
  1027673189 129910 -0.37337744 -0.13942303 -0.19649395  0.89584632
  1027755064 81875   0.40718669 -0.82179651  0.37850532  0.12483276
  1027830055 74991   0.15971427  0.71448277  0.63791906 -0.23888281
  1027946967 116912  0.48444903  0.47886831 -0.43793265  0.58669351
  1028054309 107342 -0.36583269  0.09437466  0.30912456 -0.87275533
  1028155356 101047  0.65363249  0.65576248  0.37094648 -0.07168574
  1028199794 44438  -0.88930692 -0.40665538  0.03164822  0.20679217
  1028391993 192199  0.12617337 -0.16686789  0.97570103  0.06513747
  1028563753 171760 -0.39312874 -0.78471443  0.04072475 -0.47750870
  1028632280 68527   0.08524810  0.47159922  0.31794089 -0.81807123
  1028792927 160647 -0.01917985 -0.07891801  0.86647869  0.49256345
  1028858955 66028  -0.99646700 -0.02139173 -0.05693121  0.05792026
  1028945724 86769  -0.28990659  0.21610638  0.51306742 -0.77846902
  1029064428 118704  0.54792072 -0.75434414  0.10017016 -0.34743882
  1029159767 95339   0.40568057 -0.66100171  0.55415146  0.30235107
  1029267057 107290  0.57646122 -0.25727898 -0.35177488 -0.69119781
  1029373771 106714  0.89681883  0.06181040  0.21342518  0.38255085
  1029474398 100627 -0.40005166 -0.17847726  0.14150171  0.88773972
  1029589006 114608  0.11565986  0.36615647  0.46550552 -0.79740633
  1029697817 108811  0.51429313 -0.76684732  0.37992216 -0.05573968
  1029860634 162817  0.46080560 -0.72219817  0.20783017 -0.47211716
  1029918606 57972   0.25686024 -0.44733747 -0.30817516  0.79933727
  1029999626 81020  -0.26655252 -0.92308089  0.21510091 -0.17493721
  1030145342 145716 -0.26360609 -0.08592587  0.08306872  0.95719808
  1030279432 134090 -0.35221295  0.68412832  0.40925361  0.49033251
  1030370739 91307   0.33942377  0.54102309 -0.75958562  0.12294389
  1030506720 135981 -0.42723536  0.59524344  0.37791712  0.56598042
  1030592169 85449  -0.39785857 -0.55214468  0.70714471 -0.19181024
  1030641077 48908  -0.95320994  0.12957335  0.13044908  0.23996791
  1030806759 165682 -0.23453396 -0.13998350  0.16776002 -0.94723546
  1030865254 58495   0.27843375 -0.45140046 -0.53918394  0.65421170
  1031057098 191844  0.71614714 -0.45370205  0.48250343 -0.22017757
  1031219786 162688 -0.64774832  0.11876244 -0.31485221  0.68350982
  1031286224 66438  -0.03898046 -0.75153052  0.55754371  0.35046743
  1031322308 36084   0.89733017 -0.38613587 -0.08420660  0.19648643
  1031526495 204187  0.10445908 -0.18650997 -0.24074224 -0.94675525
  1031534501 8006    0.47637817  0.59270660 -0.39373779 -0.51646227
  1031758514 224013  0.14502788 -0.63303210  0.18875918 -0.73661879
  1031821726 63212   0.28711631 -0.52740350  0.09094058  0.79444294
  1031992067 170341 -0.79962900 -0.00179727 -0.49210315  0.34412892
  1032234494 242427  0.52733212 -0.22995477  0.67162902 -0.46685768
  1032242398 7904    0.81629242  0.05204157 -0.57024270  0.07603701
