# Shadow tomography log started 2019-12-30 18:49:40
# Dimension = 4
# True state = (-0.10347576  0.40046587  0.27090373 -0.62819040 -0.17220832  0.44102396 -0.00859407 -0.36969738)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3
  345667310 36302  -0.30631594 -0.05701582  0.76119490 -0.42615924  0.10279468 -0.08357285  0.01134846  0.35243498
  345714308 46998  -0.05212152  0.75109265  0.04715198  0.39607559 -0.12107789 -0.15957603  0.19029100  0.44464477
  345761248 46940  -0.42711653 -0.28514585 -0.18388527  0.11946334 -0.26410918  0.15761461  0.75148726 -0.16984966
  345770302 9054   -0.40278156 -0.63804909  0.18074411  0.21803145  0.21081747  0.32741106 -0.42708980  0.12808797
  345772088 1786   -0.25909035  0.13196283 -0.18783675 -0.54482057 -0.59824602  0.34131165 -0.32093797  0.07715420
  345899746 127658 -0.24874637  0.14320241 -0.41928254  0.60315721 -0.33808230 -0.40628854 -0.29436613  0.10954635
  345942666 42920   0.19225497 -0.03295884  0.00643887 -0.54434143  0.21103689 -0.67280165  0.01038659 -0.41023917
  345967330 24664  -0.18180189  0.21760349 -0.03991168 -0.10535096 -0.41509709 -0.25723415  0.77364192  0.26440159
  346035855 68525   0.52743582  0.68489829  0.19223053  0.24258186 -0.16542347 -0.22356291 -0.23968409  0.14877329
  346058318 22463  -0.05918589  0.36162323 -0.09682823 -0.76536588 -0.04255003  0.43031450 -0.18150219  0.22503535
  346114663 56345   0.42410057  0.45814825  0.13014839 -0.14813872  0.51213529  0.29546984 -0.13193506 -0.45206566
  346177107 62444  -0.15947775 -0.60687354  0.29886983  0.02604529  0.45169998  0.03282341  0.47493023 -0.29257623
  346187490 10383   0.38743352  0.12855133  0.23192209 -0.48562622 -0.37473568 -0.38353258  0.49613984 -0.10035102
  346237997 50507  -0.17826923 -0.13453680  0.26605298 -0.71463971  0.07678962  0.38972304 -0.20769504  0.40952156
  346307635 69638  -0.10411526  0.45898494  0.17625202 -0.72073235  0.37041022 -0.21813313 -0.19676103  0.06687486
  346386025 78390  -0.14705523  0.11363659 -0.08523193  0.29204517 -0.14141821 -0.09424037 -0.89607461  0.20267350
  346407123 21098  -0.12142082 -0.76971772 -0.15487888 -0.46597644  0.06705991  0.21648059 -0.19103848  0.25261340
  346426300 19177   0.20235750  0.30951152 -0.33987409 -0.01700993  0.24060203  0.82285092 -0.10198938 -0.04555788
  346451652 25352   0.10136596 -0.50044512 -0.49332588  0.50926340 -0.37754215  0.22660340 -0.15956937 -0.13118852
  346508356 56704  -0.27680613  0.28436184 -0.11873747 -0.35251213 -0.12611422  0.42978013 -0.51939598 -0.48349289
  346528896 20540   0.41156107 -0.10819435  0.22007451  0.25038803  0.48379246 -0.20851886 -0.21054874 -0.62122338
  346599548 70652  -0.24217711 -0.58485729 -0.27847120 -0.41260612  0.54966087  0.16073185  0.15342212 -0.00142482
  346611642 12094  -0.16200882 -0.41772311 -0.33003395  0.42741915 -0.51642181  0.25496967 -0.01618830 -0.41915144
  346642439 30797  -0.30870422 -0.05015166  0.02272648 -0.63574171 -0.50164123  0.35815317 -0.03985787  0.34058220
  346680637 38198   0.25434024  0.66116645 -0.13150308 -0.14105774 -0.29910849 -0.00466126 -0.44678794 -0.41457513
  346781122 100485  0.43383888 -0.10677478  0.47104765 -0.21125865  0.02908850  0.44502540  0.38983931 -0.42778317
  346805977 24855   0.00765428 -0.19302448  0.26005413 -0.07212093 -0.18573693  0.20053899 -0.64349224  0.63329064
  346835517 29540   0.55586433 -0.49944714  0.42609528 -0.09842130  0.03406757 -0.43486131  0.24052555  0.04696776
  346960776 125259  0.12598140  0.13246485 -0.27924521  0.38965556 -0.74057100 -0.26858266  0.20402935  0.27306115
  346966982 6206   -0.46821711  0.38936469  0.71047055  0.03672514 -0.11974858 -0.31638455  0.09271570 -0.00395368
  346994709 27727  -0.04001620 -0.22786647 -0.21191121  0.19333772  0.17493752  0.07904421  0.78494785  0.45956012
  347051213 56504  -0.70463076  0.35502359  0.19721650 -0.29083172  0.33565041  0.34587946 -0.00379995  0.14720077
  347131716 80503   0.24412021  0.44526990  0.64864908  0.32669429 -0.33012202  0.17236853  0.16201384  0.22299171
  347135877 4161    0.05844463 -0.25030697  0.47018411  0.21374948  0.64555926 -0.41882797 -0.20404436  0.18267726
  347206065 70188   0.67980138  0.12793434 -0.18811483 -0.10290156  0.13990106 -0.43250968 -0.27259293  0.44111577
  347214890 8825   -0.36082789  0.09324088  0.33552701 -0.21974517  0.42756059 -0.30810761  0.45491895  0.46427734
  347256176 41286   0.04556767  0.40542233 -0.02935103  0.87009501  0.05809524 -0.11609382  0.24163595  0.01971665
  347315018 58842   0.20391618 -0.41783582 -0.16864942  0.08239130  0.69784841 -0.10853328  0.16403637 -0.47214475
  347377863 62845  -0.53662666 -0.03033982  0.29189272  0.01252918  0.12483680  0.62491402  0.19629002  0.42558366
  347406046 28183  -0.47204618  0.20812931 -0.22775508 -0.46723916 -0.21838563 -0.44223618 -0.23017212  0.40917655
  347433884 27838   0.28921776  0.15041314 -0.33537661 -0.36334978  0.22125464  0.53119588 -0.56315756  0.03097316
  347476986 43102   0.08625419  0.57554766  0.44211157  0.45220977  0.05550567 -0.12817786 -0.44457061  0.21022684
  347493821 16835  -0.23528448  0.51750658 -0.07269905  0.12745023 -0.12034567  0.39386900 -0.69604353 -0.03474156
  347566560 72739  -0.00111225 -0.49397773  0.75384423  0.19696424 -0.16261399  0.24588158 -0.24463407  0.04649568
  347575402 8842   -0.28508298  0.42813128  0.47961780  0.30569425  0.43555174 -0.39210663  0.13457820 -0.22446576
  347646500 71098  -0.37333123 -0.16990589 -0.13460914  0.17260775 -0.21450823 -0.59499274 -0.28160432  0.55182569
  347666442 19942  -0.27322957  0.40517626 -0.14098988 -0.09475507 -0.32388521 -0.16390652  0.46685977  0.61854354
  347713847 47405   0.31669532  0.18160279 -0.74408133 -0.39155579 -0.02872852  0.17555262 -0.34763102  0.08520657
  347807811 93964  -0.41977854 -0.31970855 -0.02461680 -0.15411898  0.01208379  0.81645518  0.11936941  0.12735633
  347824319 16508  -0.31058235 -0.50300430 -0.43681340 -0.22137248 -0.04974734 -0.40910768  0.35238363 -0.34160715
  347860095 35776  -0.58121337  0.11861671 -0.18338647  0.41610645  0.36484121  0.45439969  0.01720326 -0.31853065
  347864502 4407   -0.50972433 -0.32439983  0.43739302 -0.12635749 -0.29590358 -0.27198429 -0.37453839 -0.35475851
  348010192 145690 -0.03344124 -0.07714932 -0.72590846 -0.20967573  0.24754838 -0.45076901 -0.34188089 -0.20166113
  348011219 1027    0.24587702  0.46426405 -0.11847813  0.03165246 -0.48352166  0.02472503  0.12068436 -0.67822946
  348092963 81744   0.32542815  0.02060404  0.27028423  0.43797588 -0.62440868 -0.18722144 -0.40171770 -0.20610768
  348170508 77545  -0.01418160  0.42594662 -0.45202133 -0.06002251  0.11703249  0.18849827 -0.72525553  0.18766618
  348174630 4122   -0.63763446  0.32568590  0.44090479  0.02810758 -0.05750010 -0.38639161 -0.08921314  0.36276741
  348201673 27043   0.09257720 -0.43683040 -0.27972990 -0.50374764 -0.25939740 -0.55312023 -0.15952375  0.26442643
  348224102 22429   0.31423988 -0.42018456 -0.58056564 -0.11246267  0.35747544 -0.21924874  0.05126207  0.44329157
  348301302 77200   0.06810927 -0.12353537  0.46941173 -0.29605075 -0.46594065 -0.23762246  0.13309581  0.61711190
  348321991 20689  -0.13402638 -0.80600353  0.17797189 -0.04429133 -0.09349405  0.33644425 -0.38871619 -0.16038509
  348385574 63583   0.12968364  0.14274373 -0.16233739  0.53133146 -0.23600192  0.61069091 -0.08313307  0.46753441
  348407040 21466  -0.16598000 -0.00804844  0.83967226 -0.23268325  0.04680220 -0.22766414 -0.17403036 -0.35900821
  348508864 101824  0.55869608 -0.18782551  0.18103091 -0.01034056 -0.65883835 -0.27286205  0.31452459  0.11069672
  348563347 54483   0.13602900  0.07317046 -0.32256478 -0.28609571  0.24072650 -0.27629922  0.47400058 -0.65671634
  348566849 3502    0.75018482  0.19578319  0.14281729 -0.04042669  0.29168364  0.46699793 -0.23556578 -0.13491821
  348575193 8344    0.39131992 -0.70730980 -0.50548139 -0.07162765  0.05344067 -0.24970882  0.12182248  0.07673650
  348586923 11730  -0.00899832 -0.16553670  0.50582383 -0.28241324 -0.00012232 -0.57258462  0.16193987 -0.53181196
  348593884 6961   -0.05689851 -0.34915188  0.32995675  0.06279638  0.43221494 -0.00285675 -0.73961949  0.16788618
  348739647 145763  0.08517405  0.43208691 -0.35409737  0.40687009  0.09649603 -0.64094230 -0.29520330 -0.08862594
  348850228 110581  0.29706106 -0.09295154  0.38698452  0.64591973 -0.51346138  0.08481352 -0.24854205  0.05946720
  348855248 5020   -0.22032531 -0.06203335 -0.43078189 -0.34283380 -0.66659747  0.22460644 -0.28562932  0.26099085
  348887868 32620   0.62693787  0.24015232 -0.06220430 -0.20316728  0.27348480 -0.05468493 -0.43180304  0.48978690
  348907606 19738   0.24586046 -0.58271070 -0.29044674  0.02042075  0.23035208  0.32174116 -0.36674554 -0.47343723
  348924553 16947  -0.42822181 -0.29706049  0.56449059  0.14704283  0.33685914 -0.15374470 -0.40040502 -0.30112162
  348962705 38152  -0.71093571  0.19988351 -0.43258065  0.10933700  0.14004998 -0.17348860  0.39482606 -0.22346476
  349079837 117132  0.31471373 -0.13665977 -0.51337408 -0.26640060  0.34985269 -0.44859425 -0.35274287 -0.31574660
  349093917 14080  -0.18816354 -0.17283520 -0.12664624 -0.33179313 -0.62152985  0.32131471 -0.22882379 -0.51642396
  349100721 6804   -0.07453918 -0.61022225 -0.22088189 -0.42884928 -0.30164390 -0.29705007 -0.40334514 -0.21784655
  349205543 104822  0.18461389 -0.39946430  0.44426191  0.31193878 -0.12862067 -0.21400598 -0.10821170  0.66152848
  349212309 6766   -0.25117032 -0.24895479 -0.18306368  0.60727973 -0.02727846 -0.44791775  0.40486455 -0.32763436
  349270976 58667   0.53623570 -0.12571780 -0.20313963  0.17046508 -0.61757588  0.41911333  0.23657757 -0.11531416
  349282130 11154   0.65274245  0.15989533 -0.25224777 -0.02328118 -0.33796538  0.43768943  0.28261347 -0.31388982
  349286645 4515   -0.42810455  0.14195519 -0.16239815  0.71877403  0.04194042  0.16493013  0.44900267 -0.15166278
  349341203 54558  -0.10579436 -0.01284359 -0.15394489  0.32541950 -0.64279485 -0.13391997 -0.62709504 -0.18621964
  349445831 104628  0.56745583  0.10757547 -0.12144047  0.49847278  0.21510691 -0.43342319 -0.05825444  0.40703597
  349518291 72460   0.31656774  0.04581449 -0.20561982  0.54663172 -0.34893888  0.09019873 -0.64709166 -0.08932175
  349583906 65615  -0.57458849 -0.06346989  0.08544937 -0.01894369 -0.33973176  0.64416457 -0.00642120 -0.35742451
  349604311 20405   0.53143689  0.33636609 -0.09645793 -0.41828381 -0.40765944  0.40927114  0.20949598  0.20637237
  349625849 21538   0.40976902  0.00525114  0.68324114 -0.01303310  0.07584875 -0.01726455  0.01210569 -0.59906245
  349658881 33032   0.24778119 -0.00206342  0.84024492 -0.18768989  0.35055073 -0.02006942 -0.12601907 -0.24122977
  349664775 5894    0.45263409 -0.44877974 -0.16310549  0.04772791  0.48587702  0.04677949  0.47518730  0.31744290
  349701019 36244   0.41947785  0.58801879 -0.25468304 -0.06584423  0.09873797 -0.44228690  0.26271607 -0.36699687
  349803017 101998 -0.09543159  0.03852788 -0.19650687  0.34937911  0.57394728 -0.32196930 -0.61586309  0.12790873
  349904006 100989  0.30784561 -0.25529010 -0.26952155  0.15183959 -0.53220524 -0.50750437 -0.45116946  0.00198194
  349951638 47632   0.44900418 -0.42273824 -0.10815637 -0.16140801 -0.21662407  0.16263739  0.62695500 -0.33983497
  349974912 23274  -0.33608004  0.11675404 -0.82504186  0.18716893  0.01257413 -0.08872546  0.34620691  0.17263511
  349980419 5507   -0.18700467 -0.54607109  0.28572118  0.26303927  0.34208964 -0.51065091  0.27122705  0.25427464
  349999787 19368   0.34318481  0.25680246 -0.18788792 -0.08843519  0.23646780 -0.57553493  0.54448937  0.29921210
  350052597 52810  -0.59855929  0.11814582  0.49480201  0.08859134 -0.36297724 -0.10988087  0.41054459  0.25043512
  350154469 101872  0.11378060  0.61790850 -0.20709454  0.43568222 -0.44283355 -0.10885026 -0.37354986  0.15826081
  350160772 6303    0.20503843  0.08513124  0.67433822 -0.12946316  0.10970450 -0.49903029 -0.40487273 -0.23287537
  350199498 38726  -0.48502145 -0.16569132 -0.01735460 -0.20129751  0.35108402 -0.55144053  0.45950603 -0.24080340
  350216237 16739  -0.67126396  0.19678416  0.14345870  0.46450081 -0.04370371  0.01103133 -0.11534608  0.50892324
  350266163 49926  -0.13465076  0.17528205  0.22567451  0.32816097  0.49274177  0.36065608 -0.19418017 -0.61802393
  350338322 72159   0.22119926  0.38755327 -0.71146514  0.24090553  0.42962075 -0.11480594  0.08027707  0.18015668
  350434631 96309  -0.45922322 -0.22804271 -0.51752713  0.05965711  0.55471379 -0.08248953 -0.31638515 -0.22606587
  350450359 15728  -0.04902072 -0.10595440  0.41963905 -0.15436774  0.37185997 -0.58514305  0.45796368 -0.30990539
  350494719 44360  -0.41743785  0.44304690  0.17426655 -0.64512089  0.19736810  0.14662012 -0.05880519  0.34495740
  350519779 25060   0.13047397  0.57957986  0.21337374  0.19131705  0.21511941  0.31318985 -0.17923765 -0.62325178
  350527012 7233   -0.18261137  0.01914325 -0.18632808  0.67942249 -0.21359649  0.19453369  0.28005274 -0.55502900
  350601321 74309   0.50049902 -0.10413867 -0.59227556  0.13097214  0.20188247 -0.01777131 -0.54846907 -0.16976796
  350698494 97173  -0.25530058 -0.71869263 -0.00913604 -0.26435842  0.38359398  0.36702804  0.05733803 -0.25138039
  350703291 4797   -0.24299694 -0.25337225 -0.02490481 -0.25521324 -0.76049591 -0.12350256 -0.42271056 -0.19674812
  350723215 19924  -0.41272915  0.57581886  0.26908001 -0.16572669 -0.24498647 -0.26752322 -0.51050066 -0.07758822
  350826885 103670  0.25534944  0.01701743  0.10955386  0.80243866 -0.50572660 -0.06082508 -0.10107993 -0.09445102
  350854782 27897   0.62957630 -0.12698548  0.16888496 -0.14300686  0.31831295 -0.35498579 -0.42939560 -0.35611325
  350874411 19629   0.14059715  0.01830781  0.32597634 -0.29830705 -0.38025879 -0.48684605  0.62769580 -0.09503554
  350919513 45102  -0.16994436  0.53030388 -0.19023390 -0.50424217 -0.08250497 -0.03040652 -0.57806355  0.23991354
  350968843 49330  -0.47839624 -0.11885465  0.22005330  0.51935276 -0.10905910 -0.13179362 -0.22225244  0.60016688
  351006127 37284  -0.49175679  0.31434154 -0.53081711  0.19478631  0.00593615 -0.38782167  0.35015859 -0.25807794
  351052298 46171   0.26398715  0.19126622  0.26186426  0.05584579  0.66486856 -0.60869848 -0.07337507  0.06394085
  351122744 70446   0.09408434 -0.18872837 -0.22814682 -0.30981309  0.29921147 -0.03828869 -0.80409199 -0.26445635
  351125206 2462    0.06207721  0.21598796 -0.25950262  0.49184847  0.34915126  0.71316112 -0.08158838  0.05547103
  351139431 14225  -0.74979312 -0.40850375 -0.11086442  0.31017890  0.14111898 -0.09624641  0.09326248 -0.35292671
  351214881 75450   0.06885020  0.41378735 -0.65229487 -0.09336953  0.29978035 -0.39931802  0.32435169 -0.18789903
  351233220 18339  -0.54623428  0.07717827 -0.12265561  0.56060217  0.02202994 -0.06062137  0.30875925  0.51658483
  351269512 36292  -0.37059946 -0.16431947  0.15626828  0.25913576 -0.42359331  0.60238518 -0.24934083 -0.37364955
  351271433 1921    0.24871877 -0.48730444  0.23320933  0.54446862  0.54077125 -0.03432543  0.01636244 -0.23656114
  351381983 110550  0.32092372  0.35917697  0.09050668  0.46913277 -0.27629278 -0.28912117 -0.60124370  0.13527794
  351508768 126785 -0.01517267  0.37766419 -0.09100835 -0.14466668  0.70296854  0.38017544 -0.12742742 -0.41592391
  351509509 741     0.01853028  0.15588848  0.23614763  0.24210105  0.06582463 -0.44191659  0.65115699 -0.48718397
  351532719 23210   0.49835319  0.72193541 -0.23999285 -0.03843592 -0.34985050  0.09100905  0.12807031  0.15588282
  351571436 38717   0.19061432 -0.16313953  0.06954656 -0.89022458  0.11012863 -0.13737679  0.31287341  0.10404176
  351717443 146007  0.06088284 -0.09260109  0.15104904  0.47508535 -0.36966246 -0.48444647  0.08239895  0.60088943
  351717542 99      0.46054503  0.62551628  0.19014851 -0.02358432  0.37721572  0.18136537  0.22116319  0.36853321
  351728425 10883   0.17422935 -0.45820531  0.06253828 -0.42373846 -0.03039673  0.37142337 -0.35174725  0.56001902
  351748364 19939   0.37812029 -0.03260451 -0.60821964  0.40170757 -0.31444605  0.46445730  0.09214511 -0.03967702
  351755100 6736   -0.10111598  0.10111887  0.03512618 -0.08177462  0.67981573  0.04202244  0.32468114  0.63426843
  351756195 1095    0.16428014 -0.01362439  0.72600595  0.38905728  0.35879198 -0.23068010 -0.27677717 -0.18927655
  351859836 103641  0.40135933 -0.46443501 -0.36421830  0.33135349 -0.05072692 -0.39944588 -0.23699210  0.40306973
  351927766 67930  -0.73622004 -0.18321518 -0.26664754 -0.00882239  0.30044265 -0.31897286 -0.35041993 -0.19603547
  351956462 28696  -0.07203190  0.49323103  0.13250188 -0.45986480  0.06182044  0.24386052  0.54996631  0.39591603
  352046597 90135   0.34874148  0.13538027  0.22963968  0.74587623 -0.23396201  0.26431133  0.34741604  0.07542689
  352073899 27302   0.46315590 -0.48285125 -0.03462549 -0.05536413  0.22987463 -0.31121550  0.12211533  0.61924759
  352096852 22953   0.08524339 -0.39580420 -0.34969871 -0.18801218 -0.27288575  0.76677735 -0.08418525  0.09451740
  352120186 23334  -0.06047256  0.14397758 -0.03443697  0.05667331 -0.16326097  0.14408077 -0.46874056 -0.83909751
  352226225 106039 -0.14018954 -0.07740433 -0.52823779  0.68696403 -0.27972638 -0.35283962 -0.09221138  0.11025033
  352257408 31183   0.38321701  0.11059840 -0.01156533 -0.38065856 -0.79443825 -0.21951762 -0.05749289  0.11511941
  352271464 14056   0.83622136 -0.30268061  0.12355240  0.29042657  0.22711592 -0.13763063  0.04703576 -0.19175324
  352307900 36436   0.15694514  0.37437786  0.07607717 -0.65586014  0.03061847  0.12597989  0.60233554  0.14018792
  352321913 14013   0.05600025  0.25498244 -0.06207746  0.44931160  0.76997637 -0.13863686  0.26521156  0.20902738
  352409094 87181  -0.57876668 -0.31330600  0.27049743  0.07293007  0.14378036  0.24738296  0.43928399 -0.46210310
  352440608 31514   0.54250622 -0.19902976  0.51904006 -0.10215172  0.33924283  0.41731400 -0.25854876 -0.17364467
  352444739 4131    0.58073643 -0.27001600  0.42113310 -0.18582214  0.39110552  0.14083128 -0.31038434  0.32987600
  352454817 10078   0.47509384 -0.53706625 -0.48844004  0.23091808 -0.32805268  0.22186075  0.04285471 -0.18780725
  352566171 111354  0.04650372 -0.14303276  0.29954110  0.31064789 -0.48541521 -0.65192150 -0.33689058  0.13048839
  352620084 53913  -0.06624216  0.22062014 -0.48688688  0.27006367  0.05109117  0.08439426 -0.23010020  0.75780387
  352633565 13481  -0.44386815 -0.56842845 -0.15243907 -0.06762943 -0.56161200 -0.00681174 -0.28700717  0.23287591
  352693674 60109   0.17292128 -0.49086832  0.36152534  0.65829260  0.18877206  0.29322209  0.11977304  0.17069606
  352705464 11790  -0.30376827  0.20672326  0.11119524  0.50008259 -0.14727470 -0.10635453 -0.36277539 -0.66176752
